additive,aryl_halide,base,ligand,yield
4,9,3,1,81.53694628
4,1,3,1,85.40177854
4,14,3,1,88.51390693
4,10,3,1,31.87466664
4,2,3,1,85.8122803
4,15,3,1,83.31333267
5,12,2,1,13.02655322
5,11,2,1,16.09836574
5,13,2,1,15.87410565
5,7,2,1,1.879419954
5,6,2,1,14.85699263
5,8,2,1,19.37897224
5,4,2,1,4.57865157
5,3,2,1,22.0084522
5,5,2,1,22.22340072
5,9,2,1,21.68221926
5,1,2,1,35.06478929
5,14,2,1,30.72459608
5,10,2,1,10.88472418
5,2,2,1,21.37540077
5,15,2,1,23.67114189
5,12,1,1,0.747411772
5,11,1,1,9.794715203
5,13,1,1,23.9717282
5,7,1,1,0.0
5,6,1,1,6.683677134
5,8,1,1,25.46788478
5,4,1,1,0.0
5,3,1,1,14.43583555
5,5,1,1,41.96736477
5,9,1,1,12.36409536
5,1,1,1,33.74087377
5,14,1,1,44.53583158
5,10,1,1,0.0
5,2,1,1,30.43973822
5,15,1,1,39.10680932
5,12,3,1,22.894141
5,11,3,1,27.11496768
5,13,3,1,41.66866973
5,7,3,1,2.863405084
5,6,3,1,21.62255716
5,8,3,1,35.07362546
5,4,3,1,13.56968075
5,3,3,1,44.1778543
5,5,3,1,61.5016932
5,9,3,1,48.36115435
5,1,3,1,61.11611165
5,14,3,1,70.86807008
5,10,3,1,39.35843617
5,2,3,1,54.8424453
5,15,3,1,60.06619639
6,12,2,1,1.009269411
6,11,2,1,5.034974824
6,13,2,1,4.765281768
6,7,2,1,0.359225753
6,6,2,1,4.621114909
6,8,2,1,3.876829723
6,4,2,1,0.400015161
6,3,2,1,5.425616594
6,5,2,1,8.36792795
6,9,2,1,3.451949517
6,1,2,1,4.84059533
6,14,2,1,10.03634536
6,10,2,1,1.309393322
6,2,2,1,2.689766175
6,15,2,1,4.416019864
6,12,1,1,0.0
6,11,1,1,1.785587557
6,13,1,1,3.141934656
6,7,1,1,0.0
6,6,1,1,0.74784749
6,8,1,1,2.732925094
6,4,1,1,0.518126221
6,3,1,1,2.39251025
6,5,1,1,6.363967977
6,9,1,1,1.986478634
6,1,1,1,6.315944702
6,14,1,1,8.140819585
6,10,1,1,0.0
6,2,1,1,2.39840777
6,15,1,1,3.973986769
6,12,3,1,21.36830036
6,11,3,1,21.54675104
6,13,3,1,23.06691402
6,7,3,1,2.720923971
6,6,3,1,15.47495789
6,8,3,1,19.40320705
6,4,3,1,14.32160153
6,3,3,1,28.13311375
6,5,3,1,30.76250124
6,9,3,1,40.21576406
6,1,3,1,46.05681806
6,14,3,1,51.15306518
6,10,3,1,30.05876834
6,2,3,1,30.11566658
6,15,3,1,33.8132368
21,12,2,1,20.05913492
21,11,2,1,34.2208852
21,13,2,1,40.30244069
21,7,2,1,1.194006928
21,6,2,1,27.35092133
21,8,2,1,26.91242644
21,4,2,1,5.628261366
21,3,2,1,51.85571731
21,5,2,1,49.62220517
21,9,2,1,53.94447324
21,1,2,1,65.48767084
21,14,2,1,66.1445595
21,10,2,1,38.1181996
21,2,2,1,64.2716813
21,15,2,1,65.73471929
21,12,1,1,18.75584418
21,11,1,1,28.59018557
21,13,1,1,31.83731475
21,7,1,1,0.707045517
21,6,1,1,13.25145725
21,8,1,1,15.92909866
21,4,1,1,4.064443696
21,3,1,1,32.63137063
21,5,1,1,32.03830806
21,9,1,1,38.03832948
21,1,1,1,50.50908656
21,14,1,1,46.64490818
21,10,1,1,27.15209242
21,2,1,1,46.97084661
21,15,1,1,47.28268345
21,12,3,1,29.17558441
21,11,3,1,36.5598853
21,13,3,1,49.46796695
21,7,3,1,1.858400826
21,6,3,1,31.25713511
21,8,3,1,34.0355551
21,4,3,1,11.31698923
21,3,3,1,62.64758393
21,5,3,1,60.28741502
21,9,3,1,77.39811795
21,1,3,1,83.68183531
21,14,3,1,84.53852223
21,10,3,1,49.15752148
21,2,3,1,76.23035085
21,15,3,1,75.20935081
4,12,2,2,0.0
4,11,2,2,0.0
4,13,2,2,10.5253011
4,7,2,2,0.0
4,6,2,2,0.0
4,8,2,2,2.458138496
4,4,2,2,9.08121194
4,3,2,2,9.636653904
4,5,2,2,10.37235966
4,9,2,2,1.660025621
4,1,2,2,2.145304957
4,14,2,2,27.04583578
4,10,2,2,0.0
4,2,2,2,0.0
4,15,2,2,0.0
4,12,1,2,15.09367159
4,11,1,2,34.51239146
4,13,1,2,35.6149447
4,7,1,2,0.438548426
4,6,1,2,31.2588772
4,8,1,2,34.24307349
4,4,1,2,6.866213056
4,3,1,2,62.44858365
4,5,1,2,65.94190973
4,9,1,2,58.32558385
4,1,1,2,60.47798465
4,14,1,2,63.18914382
4,10,1,2,18.36789148
4,2,1,2,59.7949718
4,15,1,2,64.64035682
4,12,3,2,17.38451108
4,11,3,2,38.46400948
4,13,3,2,51.11682644
4,7,3,2,0.578158424
4,6,3,2,45.97256872
4,8,3,2,47.70226953
4,4,3,2,7.228003443
4,3,3,2,79.8902752
4,5,3,2,80.5818059
4,9,3,2,84.9300227
4,1,3,2,89.419451
4,14,3,2,89.55924552
4,10,3,2,13.66378067
4,2,3,2,86.89971677
4,15,3,2,87.237545
5,12,2,2,11.30133212
5,11,2,2,10.82736056
5,13,2,2,12.11048821
5,7,2,2,1.03540736
5,6,2,2,15.16491224
5,8,2,2,19.46778248
5,4,2,2,8.038113026
5,3,2,2,23.73944169
5,5,2,2,30.46158728
5,9,2,2,24.62070452
5,1,2,2,28.5763008
5,14,2,2,36.14968182
5,10,2,2,13.71916528
5,2,2,2,13.98206369
5,15,2,2,18.13660134
5,12,1,2,0.927604534
5,11,1,2,7.316239252
5,13,1,2,21.43045359
5,7,1,2,0.0
5,6,1,2,3.292807267
5,8,1,2,23.04423411
5,4,1,2,0.0
5,3,1,2,7.479579469
5,5,1,2,39.99701682
5,9,1,2,9.836570629
5,1,1,2,16.26033077
5,14,1,2,36.05690183
5,10,1,2,0.0
5,2,1,2,15.39357697
5,15,1,2,27.6789971
5,12,3,2,20.24596352
5,11,3,2,29.08430143
5,13,3,2,38.79638342
5,7,3,2,0.851812248
5,6,3,2,26.7810647
5,8,3,2,29.42310745
5,4,3,2,7.689322987
5,3,3,2,45.3883139
5,5,3,2,59.85587044
5,9,3,2,49.94868445
5,1,3,2,50.70720641
5,14,3,2,77.95754061
5,10,3,2,15.1222891
5,2,3,2,45.50180654
5,15,3,2,48.17982197
6,12,2,2,1.232632372
6,11,2,2,5.992320527
6,13,2,2,4.022257677
6,7,2,2,0.0
6,6,2,2,3.26158183
6,8,2,2,6.286120839
6,4,2,2,9.606838288
6,3,2,2,13.59760256
6,5,2,2,10.04227922
6,9,2,2,4.444109893
6,1,2,2,2.413308832
6,14,2,2,12.05269157
6,10,2,2,0.0
6,2,2,2,6.360003901
6,15,2,2,6.499222361
6,12,1,2,0.701552228
6,11,1,2,2.069098233
6,13,1,2,3.566410027
6,7,1,2,0.0
6,6,1,2,0.64714493
6,8,1,2,2.042704931
6,4,1,2,0.855112472
6,3,1,2,2.370474153
6,5,1,2,6.026719466
6,9,1,2,0.0
6,1,1,2,1.592422994
6,14,1,2,2.633148758
6,10,1,2,0.0
6,2,1,2,1.73070141
6,15,1,2,2.661542727
6,12,3,2,20.0833829
6,11,3,2,22.43503561
6,13,3,2,22.47082227
6,7,3,2,0.788355769
6,6,3,2,15.37805239
6,8,3,2,15.73387398
6,4,3,2,13.65409275
6,3,3,2,30.87951231
6,5,3,2,33.69627508
6,9,3,2,40.01187418
6,1,3,2,40.89777506
6,14,3,2,44.9389876
6,10,3,2,28.90716664
6,2,3,2,32.16902238
6,15,3,2,33.39106531
21,12,2,2,16.27214516
21,11,2,2,30.61272696
21,13,2,2,42.70251629
21,7,2,2,0.593797719
21,6,2,2,23.1010236
21,8,2,2,29.85245303
21,4,2,2,9.228754169
21,3,2,2,54.9141799
21,5,2,2,59.29246641
21,9,2,2,56.49708288
21,1,2,2,63.56506276
21,14,2,2,68.44214129
21,10,2,2,36.10795647
21,2,2,2,70.74157393
21,15,2,2,73.24639173
21,12,1,2,16.10027076
21,11,1,2,29.89972719
21,13,1,2,33.0062022
21,7,1,2,0.0
21,6,1,2,11.92095297
21,8,1,2,18.20662132
21,4,1,2,9.58087319
21,3,1,2,38.52322666
21,5,1,2,44.01604328
21,9,1,2,36.66758858
21,1,1,2,43.48269562
21,14,1,2,47.63381676
21,10,1,2,24.80297238
21,2,1,2,53.55291415
21,15,1,2,58.6831586
21,12,3,2,22.90680768
21,11,3,2,36.5499256
21,13,3,2,49.30223849
21,7,3,2,0.710304987
21,6,3,2,29.57593303
21,8,3,2,35.50826326
21,4,3,2,13.45243807
21,3,3,2,65.066599
21,5,3,2,69.13479769
21,9,3,2,80.10225068
21,1,3,2,85.13318487
21,14,3,2,89.5987779
21,10,3,2,40.91094026
21,2,3,2,80.00019125
21,15,3,2,83.40919805
4,12,2,4,0.0
4,11,2,4,0.0
4,13,2,4,12.15190247
4,7,2,4,0.0
4,6,2,4,0.0
4,8,2,4,7.843927615
4,4,2,4,0.0
4,3,2,4,1.023181291
4,5,2,4,14.17510686
4,9,2,4,0.0
4,1,2,4,0.0
4,14,2,4,17.5357483
4,10,2,4,0.0
4,2,2,4,0.0
4,15,2,4,16.7720232
4,12,1,4,12.19056007
4,11,1,4,34.43934364
4,13,1,4,36.629676
4,7,1,4,0.406585723
4,6,1,4,33.21564888
4,8,1,4,37.49278178
4,4,1,4,1.161532817
4,3,1,4,50.13324447
4,5,1,4,58.15311301
4,9,1,4,43.94688122
4,1,1,4,46.59177534
4,14,1,4,51.25885662
4,10,1,4,14.93339955
4,2,1,4,55.59012858
4,15,1,4,55.78951841
4,12,3,4,14.51047679
4,11,3,4,38.37909694
4,13,3,4,52.49415636
4,7,3,4,0.786255311
4,6,3,4,47.61178197
4,8,3,4,50.83768511
4,4,3,4,1.226267555
4,3,3,4,75.29152855
4,5,3,4,79.19714754
4,9,3,4,83.03295526
4,1,3,4,93.56409267
4,14,3,4,96.13228316
4,10,3,4,11.53765302
4,2,3,4,89.97416157
4,15,3,4,86.79260178
5,12,2,4,7.257395781
5,11,2,4,9.576264128
5,13,2,4,10.75553549
5,7,2,4,0.613157833
5,6,2,4,10.63604029
5,8,2,4,14.35852859
5,4,2,4,1.582170389
5,3,2,4,13.89350209
5,5,2,4,23.26106265
5,9,2,4,15.64688259
5,1,2,4,16.4099085
5,14,2,4,23.02454867
5,10,2,4,7.488530825
5,2,2,4,12.60415393
5,15,2,4,14.36942688
5,12,1,4,0.0
5,11,1,4,3.835722246
5,13,1,4,13.98397961
5,7,1,4,0.0
5,6,1,4,1.520182439
5,8,1,4,16.00671459
5,4,1,4,0.0
5,3,1,4,3.744544243
5,5,1,4,27.85496925
5,9,1,4,3.964447459
5,1,1,4,6.168096918
5,14,1,4,14.42398425
5,10,1,4,0.0
5,2,1,4,7.466671245
5,15,1,4,17.36013023
5,12,3,4,5.889073661
5,11,3,4,27.06341711
5,13,3,4,34.65614692
5,7,3,4,0.0
5,6,3,4,24.41645938
5,8,3,4,25.12838943
5,4,3,4,0.954745242
5,3,3,4,43.35191306
5,5,3,4,51.5902696
5,9,3,4,48.18783868
5,1,3,4,49.14544471
5,14,3,4,63.351286
5,10,3,4,3.647451971
5,2,3,4,43.17813797
5,15,3,4,47.34357171
6,12,2,4,0.698318685
6,11,2,4,2.97486192
6,13,2,4,3.10979023
6,7,2,4,0.0
6,6,2,4,0.489044772
6,8,2,4,4.88514688
6,4,2,4,0.0
6,3,2,4,1.305562617
6,5,2,4,6.931862367
6,9,2,4,0.0
6,1,2,4,0.0
6,14,2,4,6.151237345
6,10,2,4,0.0
6,2,2,4,2.42482932
6,15,2,4,7.121202503
6,12,1,4,0.0
6,11,1,4,1.12036933
6,13,1,4,1.896181594
6,7,1,4,0.0
6,6,1,4,0.0
6,8,1,4,0.974444275
6,4,1,4,0.0
6,3,1,4,0.9560868
6,5,1,4,2.600006823
6,9,1,4,0.0
6,1,1,4,0.0
6,14,1,4,0.0
6,10,1,4,0.0
6,2,1,4,0.0
6,15,1,4,1.40959558
6,12,3,4,17.87933698
6,11,3,4,24.40165539
6,13,3,4,24.45376754
6,7,3,4,1.682541771
6,6,3,4,18.44134196
6,8,3,4,18.87491239
6,4,3,4,6.949971836
6,3,3,4,30.37188127
6,5,3,4,33.47151562
6,9,3,4,34.48220577
6,1,3,4,35.36016156
6,14,3,4,35.68280094
6,10,3,4,18.37316337
6,2,3,4,27.82910373
6,15,3,4,37.08543096
21,12,2,4,8.62455294
21,11,2,4,14.26125924
21,13,2,4,28.49871025
21,7,2,4,0.538585368
21,6,2,4,13.34881918
21,8,2,4,28.28230111
21,4,2,4,1.999177844
21,3,2,4,27.16016891
21,5,2,4,50.52138402
21,9,2,4,20.00288675
21,1,2,4,25.99050807
21,14,2,4,40.32898976
21,10,2,4,13.34689497
21,2,2,4,40.63647217
21,15,2,4,74.04736649
21,12,1,4,5.195732957
21,11,1,4,19.31180946
21,13,1,4,30.77223842
21,7,1,4,0.0
21,6,1,4,11.75749506
21,8,1,4,23.34747951
21,4,1,4,1.039903259
21,3,1,4,28.39783953
21,5,1,4,39.89470015
21,9,1,4,13.79100096
21,1,1,4,19.53099508
21,14,1,4,26.8708629
21,10,1,4,9.3964628
21,2,1,4,40.58293806
21,15,1,4,52.66349061
21,12,3,4,15.85078385
21,11,3,4,32.88980878
21,13,3,4,47.13760632
21,7,3,4,0.707254592
21,6,3,4,32.71728338
21,8,3,4,41.68551837
21,4,3,4,1.753987647
21,3,3,4,54.56471519
21,5,3,4,68.58213231
21,9,3,4,60.52865164
21,1,3,4,67.75052852
21,14,3,4,80.80959568
21,10,3,4,6.777260235
21,2,3,4,48.77228165
21,15,3,4,74.51133845
8,12,2,3,24.10905766
8,11,2,3,32.87780619
8,13,2,3,43.39942952
8,7,2,3,1.221284135
8,6,2,3,25.1779767
8,8,2,3,32.37253744
8,4,2,3,7.676008537
8,3,2,3,60.41732712
8,5,2,3,64.50667156
8,9,2,3,36.55522639
8,1,2,3,46.64960106
8,14,2,3,47.85301388
8,10,2,3,21.44960942
8,2,2,3,27.71714775
8,15,2,3,52.2237426
8,12,1,3,15.42545497
8,11,1,3,30.08596307
8,13,1,3,35.8368136
8,7,1,3,0.0
8,6,1,3,11.6535106
8,8,1,3,17.02843498
8,4,1,3,1.188847918
8,3,1,3,32.40012299
8,5,1,3,27.27757284
8,9,1,3,24.95662893
8,1,1,3,45.54864618
8,14,1,3,42.79858664
8,10,1,3,8.905135224
8,2,1,3,18.1199602
8,15,1,3,27.22195897
8,12,3,3,8.286467695
8,11,3,3,22.46669781
8,13,3,3,37.70168941
8,7,3,3,0.0
8,6,3,3,8.034140762
8,8,3,3,20.18480169
8,4,3,3,0.662349524
8,3,3,3,21.77773542
8,5,3,3,53.28001638
8,9,3,3,23.90935743
8,1,3,3,47.15771685
8,14,3,3,62.53548833
8,10,3,3,4.577603745
8,2,3,3,21.19444726
8,15,3,3,42.00065126
12,12,2,3,18.40035471
12,11,2,3,16.25238798
12,13,2,3,42.71521565
12,7,2,3,0.0
12,6,2,3,39.12148383
12,8,2,3,47.59873076
12,4,2,3,3.597789888
12,3,2,3,69.98737297
12,5,2,3,70.05483344
12,9,2,3,20.97581455
12,1,2,3,23.18775097
12,14,2,3,22.00500964
12,10,2,3,18.04784884
12,2,2,3,23.57347354
12,15,2,3,81.35759178
12,12,1,3,14.75153907
12,11,1,3,31.62416369
12,13,1,3,37.39576088
12,7,1,3,0.448085745
12,6,1,3,13.27473408
12,8,1,3,17.72318391
12,4,1,3,3.418730848
12,3,1,3,25.1224442
12,5,1,3,30.07190595
12,9,1,3,22.54874195
12,1,1,3,36.80117668
12,14,1,3,42.20791273
12,10,1,3,8.748271213
12,2,1,3,19.13281286
12,15,1,3,27.47497093
12,12,3,3,9.361658454
12,11,3,3,22.12521071
12,13,3,3,38.83428513
12,7,3,3,0.0
12,6,3,3,9.540244592
12,8,3,3,21.41511712
12,4,3,3,2.217163117
12,3,3,3,25.83582864
12,5,3,3,53.84533811
12,9,3,3,25.36847762
12,1,3,3,50.91041247
12,14,3,3,62.69909879
12,10,3,3,5.005508734
12,2,3,3,24.92895829
12,15,3,3,43.08223061
1,12,2,3,26.47105008
1,11,2,3,15.00790512
1,13,2,3,40.67066673
1,7,2,3,10.03471889
1,6,2,3,44.50757189
1,8,2,3,50.81226991
1,4,2,3,13.26153778
1,3,2,3,66.43295508
1,5,2,3,69.21564786
1,9,2,3,16.47592229
1,1,2,3,19.59466142
1,14,2,3,19.12358264
1,10,2,3,37.0158274
1,2,2,3,10.02539168
1,15,2,3,41.01536377
1,12,1,3,17.88950545
1,11,1,3,30.84474943
1,13,1,3,42.94679968
1,7,1,3,39.22831543
1,6,1,3,47.13740479
1,8,1,3,49.46765787
1,4,1,3,6.262930072
1,3,1,3,24.92429214
1,5,1,3,29.29928272
1,9,1,3,26.0695387
1,1,1,3,40.32928262
1,14,1,3,46.57912629
1,10,1,3,10.87603871
1,2,1,3,19.12422917
1,15,1,3,30.41179661
1,12,3,3,12.69227905
1,11,3,3,24.01338043
1,13,3,3,38.95047983
1,7,3,3,38.99137319
1,6,3,3,45.82883908
1,8,3,3,50.09626002
1,4,3,3,5.967393026
1,3,3,3,28.83921229
1,5,3,3,55.76912496
1,9,3,3,27.19452945
1,1,3,3,55.41075316
1,14,3,3,64.88423444
1,10,3,3,7.65708472
1,2,3,3,24.91728565
1,15,3,3,43.47281583
9,12,2,3,6.618305452
9,11,2,3,19.22189421
9,13,2,3,38.88169758
9,7,2,3,0.0
9,6,2,3,8.123761297
9,8,2,3,9.226197008
9,4,2,3,0.340410651
9,3,2,3,32.95642094
9,5,2,3,47.36333704
9,9,2,3,24.01631717
9,1,2,3,30.07960625
9,14,2,3,29.79340439
9,10,2,3,3.169099331
9,2,2,3,18.20970217
9,15,2,3,28.27747642
9,12,1,3,9.330486935
9,11,1,3,24.08891574
9,13,1,3,26.99117029
9,7,1,3,0.0
9,6,1,3,7.405890223
9,8,1,3,8.430071853
9,4,1,3,0.72962294
9,3,1,3,20.3250042
9,5,1,3,20.51920273
9,9,1,3,21.60400316
9,1,1,3,30.2871506
9,14,1,3,38.85520908
9,10,1,3,4.143900161
9,2,1,3,16.01570816
9,15,1,3,19.48013153
9,12,3,3,5.982836529
9,11,3,3,19.02499104
9,13,3,3,34.0336157
9,7,3,3,0.0
9,6,3,3,4.698019536
9,8,3,3,8.109204436
9,4,3,3,0.94272788
9,3,3,3,17.29489164
9,5,3,3,38.16631108
9,9,3,3,25.48313253
9,1,3,3,49.96376516
9,14,3,3,54.07334238
9,10,3,3,3.609434473
9,2,3,3,16.57162393
9,15,3,3,32.51941474
8,12,2,1,24.17024028
8,11,2,1,35.80552258
8,13,2,1,40.2947746
8,7,2,1,3.120933892
8,6,2,1,42.30149711
8,8,2,1,40.31193463
8,4,2,1,10.90397812
8,3,2,1,61.05645885
8,5,2,1,64.44051661
8,9,2,1,70.14701034
8,1,2,1,70.25926715
8,14,2,1,73.95050649
8,10,2,1,27.32089436
8,2,2,1,72.8784855
8,15,2,1,74.62339174
8,12,1,1,21.83853262
8,11,1,1,34.89766998
8,13,1,1,40.40712226
8,7,1,1,0.339942053
8,6,1,1,37.12675544
8,8,1,1,34.27058432
8,4,1,1,1.358946967
8,3,1,1,57.33300234
8,5,1,1,64.45105489
8,9,1,1,61.13755675
8,1,1,1,70.67829218
8,14,1,1,58.46064001
8,10,1,1,21.26152094
8,2,1,1,61.01774399
8,15,1,1,68.67316565
8,12,3,1,24.48223218
8,11,3,1,38.35488356
8,13,3,1,42.68462411
8,7,3,1,0.399824711
8,6,3,1,47.37471195
8,8,3,1,42.52654707
8,4,3,1,1.442502721
8,3,3,1,67.97015702
8,5,3,1,67.99152053
8,9,3,1,83.17489955
8,1,3,1,81.27460019
8,14,3,1,84.68245385
8,10,3,1,23.79770547
8,2,3,1,79.51166554
8,15,3,1,79.64252926
12,12,2,1,31.73318055
12,11,2,1,33.92093167
12,13,2,1,38.41251828
12,7,2,1,1.277604509
12,6,2,1,46.04956103
12,8,2,1,43.335395
12,4,2,1,9.850315112
12,3,2,1,63.8388463
12,5,2,1,64.60187181
12,9,2,1,54.53336611
12,1,2,1,55.70352222
12,14,2,1,57.7580975
12,10,2,1,51.9557832
12,2,2,1,71.32414041
12,15,2,1,78.36249844
12,12,1,1,31.26129694
12,11,1,1,38.72175402
12,13,1,1,36.57290373
12,7,1,1,0.719285108
12,6,1,1,36.22635154
12,8,1,1,33.94655387
12,4,1,1,3.373624056
12,3,1,1,54.46826622
12,5,1,1,62.7905956
12,9,1,1,66.11270607
12,1,1,1,66.35401825
12,14,1,1,65.50261834
12,10,1,1,33.03335054
12,2,1,1,65.91039362
12,15,1,1,67.31022474
12,12,3,1,33.9312366
12,11,3,1,40.60161129
12,13,3,1,42.25144884
12,7,3,1,1.152603634
12,6,3,1,46.21141257
12,8,3,1,44.40779423
12,4,3,1,3.864236463
12,3,3,1,69.25619095
12,5,3,1,68.71737558
12,9,3,1,82.51131881
12,1,3,1,84.42429873
12,14,3,1,83.82528245
12,10,3,1,33.61928283
12,2,3,1,76.73725946
12,15,3,1,78.2529931
1,12,2,1,33.44709826
1,11,2,1,36.56526068
1,13,2,1,39.55792883
1,7,2,1,8.38964842
1,6,2,1,65.92742304
1,8,2,1,63.53284655
1,4,2,1,9.771808987
1,3,2,1,64.80559966
1,5,2,1,63.41514905
1,9,2,1,62.46560879
1,1,2,1,64.57811697
1,14,2,1,63.222267
1,10,2,1,65.3367146
1,2,2,1,72.70586315
1,15,2,1,76.79526891
1,12,1,1,33.27025402
1,11,1,1,39.35320613
1,13,1,1,39.02512557
1,7,1,1,41.03794598
1,6,1,1,57.95486785
1,8,1,1,52.14546944
1,4,1,1,5.06261629
1,3,1,1,57.19204969
1,5,1,1,59.81582481
1,9,1,1,62.39976577
1,1,1,1,66.50686069
1,14,1,1,62.22086343
1,10,1,1,37.522573
1,2,1,1,60.65973957
1,15,1,1,65.9488999
1,12,3,1,37.07516302
1,11,3,1,39.89366621
1,13,3,1,41.55598689
1,7,3,1,42.0580413
1,6,3,1,66.26538653
1,8,3,1,56.80622374
1,4,3,1,5.460903942
1,3,3,1,69.07936453
1,5,3,1,67.52036403
1,9,3,1,84.81458604
1,1,3,1,83.82537223
1,14,3,1,85.99469652
1,10,3,1,45.19876304
1,2,3,1,78.63353277
1,15,3,1,81.63071985
9,12,2,1,17.50108516
9,11,2,1,38.94339394
9,13,2,1,40.11142329
9,7,2,1,0.0
9,6,2,1,42.74477554
9,8,2,1,44.8781348
9,4,2,1,0.649110542
9,3,2,1,65.57301901
9,5,2,1,66.67600965
9,9,2,1,70.24905586
9,1,2,1,69.97972982
9,14,2,1,75.73582011
9,10,2,1,8.776630533
9,2,2,1,74.07785582
9,15,2,1,75.28558302
9,12,1,1,12.26279814
9,11,1,1,37.31441052
9,13,1,1,36.58867026
9,7,1,1,0.0
9,6,1,1,38.66523027
9,8,1,1,31.57364304
9,4,1,1,0.638545637
9,3,1,1,57.71086681
9,5,1,1,59.93143231
9,9,1,1,61.82340519
9,1,1,1,71.09717455
9,14,1,1,59.66718586
9,10,1,1,6.768064781
9,2,1,1,63.07769687
9,15,1,1,68.10761052
9,12,3,1,12.21708819
9,11,3,1,40.36775448
9,13,3,1,42.68363634
9,7,3,1,0.0
9,6,3,1,47.71503964
9,8,3,1,44.37252425
9,4,3,1,0.609947969
9,3,3,1,70.19925962
9,5,3,1,65.42133393
9,9,3,1,84.64975432
9,1,3,1,83.38501147
9,14,3,1,86.49714531
9,10,3,1,0.0
9,2,3,1,78.00288409
9,15,3,1,79.34654649
8,12,2,2,7.147036958
8,11,2,2,28.25277351
8,13,2,2,34.79607292
8,7,2,2,0.471327258
8,6,2,2,38.40946204
8,8,2,2,42.82874785
8,4,2,2,6.975926865
8,3,2,2,54.39040243
8,5,2,2,68.43167679
8,9,2,2,70.51359377
8,1,2,2,72.16100406
8,14,2,2,78.28452045
8,10,2,2,6.877576478
8,2,2,2,47.63735715
8,15,2,2,52.16406686
8,12,1,2,3.849200649
8,11,1,2,35.33279168
8,13,1,2,37.62624076
8,7,1,2,0.0
8,6,1,2,25.94389985
8,8,1,2,42.12607272
8,4,1,2,3.554195282
8,3,1,2,50.4472159
8,5,1,2,62.03548199
8,9,1,2,55.58164705
8,1,1,2,56.60877307
8,14,1,2,69.52780108
8,10,1,2,2.790822418
8,2,1,2,55.60412419
8,15,1,2,65.50667277
8,12,3,2,3.638207936
8,11,3,2,35.20060583
8,13,3,2,40.48594286
8,7,3,2,0.0
8,6,3,2,31.9378098
8,8,3,2,49.97942971
8,4,3,2,4.04132523
8,3,3,2,55.23935567
8,5,3,2,71.83207772
8,9,3,2,71.00136701
8,1,3,2,80.78104004
8,14,3,2,91.13914928
8,10,3,2,2.354282195
8,2,3,2,72.70181754
8,15,3,2,81.99763098
12,12,2,2,1.222906926
12,11,2,2,24.60563466
12,13,2,2,33.55651029
12,7,2,2,0.0
12,6,2,2,46.67086698
12,8,2,2,49.72808893
12,4,2,2,7.810317963
12,3,2,2,64.56169067
12,5,2,2,69.13688603
12,9,2,2,80.28534176
12,1,2,2,77.62777181
12,14,2,2,82.33244396
12,10,2,2,0.0
12,2,2,2,35.33291059
12,15,2,2,55.96628365
12,12,1,2,13.70204119
12,11,1,2,37.08529427
12,13,1,2,36.0162633
12,7,1,2,0.0
12,6,1,2,34.74723042
12,8,1,2,40.08752213
12,4,1,2,4.7108856
12,3,1,2,59.00727735
12,5,1,2,60.61766338
12,9,1,2,56.33395035
12,1,1,2,60.94658978
12,14,1,2,63.37225968
12,10,1,2,8.39178019
12,2,1,2,56.79309437
12,15,1,2,61.57150807
12,12,3,2,11.32681683
12,11,3,2,38.5374711
12,13,3,2,41.728023
12,7,3,2,0.0
12,6,3,2,46.19860459
12,8,3,2,49.53018855
12,4,3,2,4.961974313
12,3,3,2,70.7141131
12,5,3,2,71.82751675
12,9,3,2,86.6996801
12,1,3,2,84.33974431
12,14,3,2,89.12987666
12,10,3,2,6.458217991
12,2,3,2,76.47373216
12,15,3,2,83.59935968
1,12,2,2,14.29478531
1,11,2,2,28.32846401
1,13,2,2,36.31466019
1,7,2,2,7.206982067
1,6,2,2,57.87284649
1,8,2,2,60.98476598
1,4,2,2,9.444894792
1,3,2,2,65.10791868
1,5,2,2,72.37220718
1,9,2,2,78.76794462
1,1,2,2,77.82985513
1,14,2,2,79.30639259
1,10,2,2,6.010382761
1,2,2,2,37.26514805
1,15,2,2,54.37431586
1,12,1,2,27.94500953
1,11,1,2,36.81475234
1,13,1,2,36.76661903
1,7,1,2,39.97323526
1,6,1,2,57.13220837
1,8,1,2,60.30536067
1,4,1,2,7.74850436
1,3,1,2,57.9781308
1,5,1,2,66.51493362
1,9,1,2,58.92871095
1,1,1,2,59.21092574
1,14,1,2,60.412252
1,10,1,2,32.73462184
1,2,1,2,59.47851607
1,15,1,2,64.00575958
1,12,3,2,29.60669897
1,11,3,2,38.03109863
1,13,3,2,41.71330917
1,7,3,2,41.98383636
1,6,3,2,67.81431274
1,8,3,2,65.94429183
1,4,3,2,12.64243358
1,3,3,2,74.21032846
1,5,3,2,75.06056887
1,9,3,2,90.99050642
1,1,3,2,84.34096533
1,14,3,2,88.72522624
1,10,3,2,36.05104123
1,2,3,2,77.2841534
1,15,3,2,85.60572483
9,12,2,2,1.637827855
9,11,2,2,27.00233561
9,13,2,2,31.38632484
9,7,2,2,0.0
9,6,2,2,38.20230031
9,8,2,2,39.32745332
9,4,2,2,4.950264204
9,3,2,2,63.52683766
9,5,2,2,64.23525691
9,9,2,2,75.99606764
9,1,2,2,73.60085469
9,14,2,2,77.54678733
9,10,2,2,0.970209889
